,Data_Point,Test_Time(s),Date_Time,Step_Time(s),,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
18.4,4484,49405.47795,01/19/2017 11:26:20,458.0682632,,18,4,-1.099404573,3.27128458,1.055810773,0.139924681,3.561010662,0.461546206,-7.60374E-05,0.015316111,0,0,0,26.67362022,26.50590897,26.46334648,26.10938072
18.4,4485,49415.49291,01/19/2017 11:26:30,468.0832213,,18,4,-1.099397182,3.27128458,1.055810773,0.142984197,3.561010662,0.471554775,0,0.015316111,0,0,0,26.67362022,26.50590897,26.31132698,26.03341293
18.4,4486,49425.5079,01/19/2017 11:26:40,478.0982076,,18,4,-1.099404573,3.270520687,1.055810773,0.146043757,3.561010662,0.481562309,-7.6038E-05,0.015316111,0,0,0,26.67362022,26.50590897,26.38734055,26.03341293
18.4,4487,49435.52286,01/19/2017 11:26:50,488.1131683,,18,4,-1.100097299,3.270520687,1.055810773,0.149103249,3.561010662,0.491568171,0,0.015316111,0,0,0,26.67362022,26.3539772,26.38734055,26.10938072
18.4,4488,49445.53787,01/19/2017 11:27:00,498.1281767,,18,4,-1.099747181,3.269756556,1.055810773,0.152162872,3.561010662,0.501573447,-7.60382E-05,0.015316111,0,0,0,26.73465347,26.56695366,26.37239265,26.09449959
18.4,4489,49455.55283,01/19/2017 11:27:10,508.1431458,,18,4,-1.099747181,3.269374609,1.055810773,0.155222449,3.561010662,0.511577421,-7.60382E-05,0.015316111,0,0,0,26.74955177,26.3539772,26.38734055,26.10938072
18.4,4490,49465.56785,01/19/2017 11:27:20,518.1581654,,18,4,-1.099747181,3.268992662,1.055810773,0.158281806,3.561010662,0.521579519,-7.60376E-05,0.015316111,0,0,0,26.73465347,26.56695366,26.4484005,26.09449959
18.4,4491,49475.58278,01/19/2017 11:27:30,528.1730925,,18,4,-1.100097299,3.268610716,1.055810773,0.161341187,3.561010662,0.53158043,-7.60387E-05,0.015316111,0,0,0,26.74955177,26.3539772,26.38734055,26.10938072
18.4,4492,49485.59781,01/19/2017 11:27:40,538.1881233,,18,4,-1.100442886,3.268228531,1.055810773,0.164400703,3.561010662,0.541580265,0,0.015316111,0,0,0,26.74955177,26.3539772,26.31132698,26.10938072
18.4,4493,49495.61273,01/19/2017 11:27:50,548.2030427,,18,4,-1.099747181,3.267846584,1.055810773,0.167459943,3.561010662,0.551577963,-7.60389E-05,0.015316111,0,0,0,26.74955177,26.50590897,26.38734055,26.03341293
18.4,4494,49505.62772,01/19/2017 11:28:00,558.2180338,,18,4,-1.099747181,3.267464638,1.055810773,0.170519472,3.561010662,0.561575402,-7.60388E-05,0.015316111,0,0,0,26.67362022,26.50590897,26.38734055,26.18534279
18.4,4495,49515.64269,01/19/2017 11:28:10,568.2330006,,18,4,-1.099747181,3.267082691,1.055810773,0.173579047,3.561010662,0.571571669,0,0.015316111,0,0,0,26.74955177,26.50590897,26.38734055,26.18534279
18.4,4496,49525.65768,01/19/2017 11:28:20,578.2479885,,18,4,-1.098698139,3.266700745,1.055810773,0.176638317,3.561010662,0.581565723,0,0.015316111,0,0,0,26.8105793,26.56695366,26.4484005,26.24642181
18.4,4497,49535.67265,01/19/2017 11:28:30,588.262962,,18,4,-1.099747181,3.265936613,1.055810773,0.179697688,3.561010662,0.591558927,-7.60389E-05,0.015316111,0,0,0,26.74955177,26.50590897,26.38734055,26.10938072
18.4,4498,49545.68763,01/19/2017 11:28:40,598.2779429,,18,4,-1.099747181,3.265554667,1.055810773,0.182757114,3.561010662,0.601550909,-7.60389E-05,0.015316111,0,0,0,26.74955177,26.50590897,26.31132698,26.10938072
18.4,4499,49555.70262,01/19/2017 11:28:50,608.2929279,,18,4,-1.099747181,3.26517272,1.055810773,0.185816616,3.561010662,0.611541773,0,0.015316111,0,0,0,26.67362022,26.50590897,26.38734055,26.26130104
18.4,4500,49565.71759,01/19/2017 11:29:00,618.3079018,,18,4,-1.099404573,3.264790773,1.055810773,0.188875937,3.561010662,0.621530711,-7.60392E-05,0.015316111,0,0,0,26.8254776,26.50590897,26.38734055,26.03341293
18.4,4501,49575.73256,01/19/2017 11:29:10,628.322875,,18,4,-1.099404573,3.264408588,1.055810773,0.191935306,3.561010662,0.631518559,-7.60866E-05,0.015316111,0,0,0,26.7190361,26.47538376,26.35680771,26.07884216
18.4,4502,49585.74757,01/19/2017 11:29:20,638.3378786,,18,4,-1.100092769,3.264026642,1.055810773,0.194994692,3.561010662,0.641505201,0,0.015316111,0,0,0,26.74955177,26.50590897,26.38734055,26.18534279
18.4,4503,49595.76259,01/19/2017 11:29:30,648.3528975,,18,4,-1.099404573,3.263644695,1.055810773,0.198054336,3.561010662,0.651491416,-7.60383E-05,0.015316111,0,0,0,26.8105793,26.56695366,26.4484005,26.24642181
18.4,4504,49605.77757,01/19/2017 11:29:40,658.3678816,,18,4,-1.099747181,3.263262749,1.055810773,0.201113789,3.561010662,0.661475845,0,0.015316111,0,0,0,26.74955177,26.3539772,26.38734055,26.03341293
18.4,4505,49615.79255,01/19/2017 11:29:50,668.3828621,,18,4,-1.100453734,3.262880802,1.055810773,0.204173408,3.561010662,0.671459566,-7.60381E-05,0.015316111,0,0,0,26.88650131,26.56695366,26.4484005,26.09449959
18.4,4506,49625.80752,01/19/2017 11:30:00,678.3978353,,18,4,-1.100092769,3.262116671,1.055810773,0.20723287,3.561010662,0.681441534,-7.60381E-05,0.015316111,0,0,0,26.88650131,26.56695366,26.4484005,26.17046356
18.4,4507,49635.82248,01/19/2017 11:30:10,688.4127887,,18,4,-1.099747181,3.262116671,1.055810773,0.210292371,3.561010662,0.691422124,-7.60387E-05,0.015316111,0,0,0,26.74955177,26.50590897,26.31132698,26.18534279
18.4,4508,49645.83742,01/19/2017 11:30:20,698.4277264,,18,4,-1.099754572,3.261352777,1.055810773,0.21335184,3.561010662,0.701401342,-7.60389E-05,0.015316111,0,0,0,26.74955177,26.3539772,26.38734055,26.10938072
18.4,4509,49655.85244,01/19/2017 11:30:30,708.4427527,,18,4,-1.099404573,3.260970831,1.055810773,0.216411372,3.561010662,0.711379578,-7.60384E-05,0.015316111,0,0,0,26.79496574,26.323452,26.35680771,26.07884216
18.4,4510,49665.86746,01/19/2017 11:30:40,718.4577703,,18,4,-1.099386334,3.260970831,1.055810773,0.219470796,3.561010662,0.721356092,0,0.015316111,0,0,0,26.8105793,26.56695366,26.4484005,26.17046356
18.4,4511,49675.88242,01/19/2017 11:30:50,728.4727349,,18,4,-1.099747181,3.260206699,1.055810773,0.222530178,3.561010662,0.731331156,0,0.015316111,0,0,0,26.88650131,26.56695366,26.4484005,26.24642181
18.4,4512,49685.8974,01/19/2017 11:31:00,738.4877145,,18,4,-1.099404573,3.259824753,1.055810773,0.22558957,3.561010662,0.741305094,-7.60377E-05,0.015316111,0,0,0,26.88650131,26.56695366,26.52440262,26.24642181
18.4,4513,49695.91238,01/19/2017 11:31:10,748.5026867,,18,4,-1.099747181,3.259442806,1.055810773,0.228648946,3.561010662,0.75127779,-7.60382E-05,0.015316111,0,0,0,26.74955177,26.50590897,26.38734055,26.10938072
18.4,4514,49705.9273,01/19/2017 11:31:20,758.5176142,,18,4,-1.100092769,3.25906086,1.055810773,0.231708475,3.561010662,0.761249544,0,0.015316111,0,0,0,26.8254776,26.3539772,26.38734055,26.10938072
18.4,4515,49715.94232,01/19/2017 11:31:30,768.532628,,18,4,-1.099404573,3.258678913,1.055810773,0.23476821,3.561010662,0.77122058,0,0.015316111,0,0,0,26.88650131,26.56695366,26.4484005,26.17046356
18.4,4516,49725.9573,01/19/2017 11:31:40,778.547613,,18,4,-1.099747181,3.257914782,1.055810773,0.237827702,3.561010662,0.781189389,-7.60373E-05,0.015316111,0,0,0,26.8254776,26.65781975,26.38734055,26.03341293
18.4,4517,49735.9723,01/19/2017 11:31:50,788.5626105,,18,4,-1.099750042,3.257532835,1.055810773,0.240887048,3.561010662,0.791156423,-7.60379E-05,0.015316111,0,0,0,26.8254776,26.50590897,26.46334648,26.18534279
18.4,4518,49745.98732,01/19/2017 11:32:00,798.5776269,,18,4,-1.099747181,3.257532835,1.055810773,0.243946511,3.561010662,0.801122519,0,0.015316111,0,0,0,26.8254776,26.50590897,26.38734055,26.10938072
18.4,4519,49756.00236,01/19/2017 11:32:10,808.5926692,,18,4,-1.100089788,3.256768942,1.055810773,0.247005934,3.561010662,0.811087378,-7.60362E-05,0.015316111,0,0,0,26.8105793,26.56695366,26.4484005,26.17046356
18.4,4520,49766.01722,01/19/2017 11:32:20,818.6075288,,18,4,-1.100092769,3.256386757,1.055810773,0.250065516,3.561010662,0.821051311,-7.60856E-05,0.015316111,0,0,0,26.88650131,26.56695366,26.52440262,26.17046356
18.4,4521,49776.0322,01/19/2017 11:32:30,828.6225126,,18,4,-1.099747181,3.25600481,1.055810773,0.253125,3.561010662,0.831013702,0,0.015316111,0,0,0,26.8254776,26.50590897,26.31132698,26.18534279
18.4,4522,49786.04717,01/19/2017 11:32:40,838.6374845,,18,4,-1.099747181,3.255240917,1.055810773,0.256184355,3.561010662,0.840974283,-7.60385E-05,0.015316111,0,0,0,26.8254776,26.50590897,26.38734055,26.10938072
18.4,4523,49796.06215,01/19/2017 11:32:50,848.6524564,,18,4,-1.099747181,3.255240917,1.055810773,0.259243738,3.561010662,0.850933579,0,0.015316111,0,0,0,26.8254776,26.50590897,26.31132698,26.10938072
18.4,4524,49806.07715,01/19/2017 11:33:00,858.6674594,,18,4,-1.099754572,3.254858971,1.055810773,0.262303098,3.561010662,0.860891441,0,0.015316111,0,0,0,26.9624176,26.41503334,26.4484005,26.17046356
18.4,4525,49816.09211,01/19/2017 11:33:10,868.6824188,,18,4,-1.099747181,3.254476786,1.055810773,0.26536271,3.561010662,0.870848828,0,0.015316111,0,0,0,26.88650131,26.56695366,26.37239265,26.17046356
18.4,4526,49826.10704,01/19/2017 11:33:21,878.6973488,,18,4,-1.099747181,3.254094839,1.055810773,0.268422028,3.561010662,0.880804151,0,0.015316111,0,0,0,26.8254776,26.50590897,26.38734055,26.18534279
18.4,4527,49836.12208,01/19/2017 11:33:31,888.7123924,,18,4,-1.100097299,3.253330946,1.055810773,0.271481577,3.561010662,0.890758768,0,0.015316111,0,0,0,26.8254776,26.50590897,26.38734055,26.03341293
18.4,4528,49846.13708,01/19/2017 11:33:41,898.7273877,,18,4,-1.099051595,3.252948999,1.055810773,0.274541096,3.561010662,0.900711852,-7.60376E-05,0.015316111,0,0,0,26.8254776,26.50590897,26.31132698,26.03341293
18.4,4529,49856.15203,01/19/2017 11:33:51,908.7423404,,18,4,-1.099747181,3.252566814,1.055810773,0.277600577,3.561010662,0.910663443,-7.60858E-05,0.015316111,0,0,0,26.8254776,26.3539772,26.31132698,26.03341293
18.4,4530,49866.16702,01/19/2017 11:34:01,918.757335,,18,4,-1.099747181,3.251802921,1.055810773,0.280659977,3.561010662,0.920613309,-7.60381E-05,0.015316111,0,0,0,26.8254776,26.50590897,26.46334648,26.10938072
18.4,4531,49876.182,01/19/2017 11:34:11,928.7723069,,18,4,-1.099747181,3.251802921,1.055810773,0.283719498,3.561010662,0.930562386,0,0.015316111,0,0,0,26.88650131,26.41503334,26.4484005,26.17046356
18.4,4532,49886.19699,01/19/2017 11:34:21,938.7872993,,18,4,-1.099747181,3.251039028,1.055810773,0.286778856,3.561010662,0.940509599,-7.60381E-05,0.015316111,0,0,0,26.8254776,26.50590897,26.38734055,26.03341293
18.4,4533,49896.21196,01/19/2017 11:34:31,948.8022728,,18,4,-1.09973979,3.250656843,1.055810773,0.289838324,3.561010662,0.950455939,-7.60857E-05,0.015316111,0,0,0,26.79496574,26.323452,26.28079414,26.07884216
18.4,4534,49906.22705,01/19/2017 11:34:41,958.8173644,,18,4,-1.100108147,3.250274897,1.055810773,0.292897757,3.561010662,0.960400423,0,0.015316111,0,0,0,26.8254776,26.3539772,26.31132698,26.18534279
18.4,4535,49916.24192,01/19/2017 11:34:51,968.8322285,,18,4,-1.099043608,3.24989295,1.055810773,0.295957095,3.561010662,0.97034356,0,0.015316111,0,0,0,26.88650131,26.41503334,26.4484005,26.09449959
18.4,4536,49926.25688,01/19/2017 11:35:01,978.8471892,,18,4,-1.100092769,3.249511003,1.055810773,0.29901662,3.561010662,0.980286123,0,0.015316111,0,0,0,26.8254776,26.3539772,26.38734055,26.10938072
18.4,4537,49936.27188,01/19/2017 11:35:11,988.8621925,,18,4,-1.099750042,3.249511003,1.055810773,0.302076041,3.561010662,0.990227114,0,0.015316111,0,0,0,26.8254776,26.3539772,26.38734055,26.03341293
18.4,4538,49946.28688,01/19/2017 11:35:21,998.8771858,,18,4,-1.099747181,3.248746872,1.055810773,0.305135377,3.561010662,1.000166411,0,0.015316111,0,0,0,26.8254776,26.50590897,26.38734055,26.10938072
18.4,4539,49956.30183,01/19/2017 11:35:31,1008.892143,,18,4,-1.099386334,3.248364925,1.055810773,0.308194663,3.561010662,1.010104259,0,0.015316111,0,0,0,26.8254776,26.3539772,26.31132698,26.03341293
18.4,4540,49966.31682,01/19/2017 11:35:41,1018.907127,,18,4,-1.099747181,3.247601032,1.055810773,0.311253911,3.561010662,1.02004083,-7.6038E-05,0.015316111,0,0,0,26.88650131,26.41503334,26.4484005,26.17046356
18.4,4541,49976.33179,01/19/2017 11:35:51,1028.922099,,18,4,-1.099747181,3.247219086,1.055810773,0.314313296,3.561010662,1.029976568,-0.000152076,0.015316111,0,0,0,26.88650131,26.56695366,26.37239265,26.17046356
18.4,4542,49986.34677,01/19/2017 11:36:01,1038.937082,,18,4,-1.100108147,3.246837139,1.055810773,0.317372775,3.561010662,1.039910989,-7.60378E-05,0.015316111,0,0,0,26.8105793,26.56695366,26.4484005,26.17046356
18.4,4543,49996.36175,01/19/2017 11:36:11,1048.952057,,18,4,-1.100097299,3.246454954,1.055810773,0.32043214,3.561010662,1.049843855,-7.60858E-05,0.015316111,0,0,0,26.88650131,26.41503334,26.4484005,26.17046356
18.4,4544,50006.37671,01/19/2017 11:36:21,1058.96702,,18,4,-1.099747181,3.245691061,1.055810773,0.323491431,3.561010662,1.059775254,-7.60386E-05,0.015316111,0,0,0,26.88650131,26.56695366,26.29637909,26.17046356
18.4,4545,50016.3917,01/19/2017 11:36:31,1068.982015,,18,4,-1.100108147,3.245691061,1.055810773,0.326550667,3.561010662,1.069705206,0,0.015316111,0,0,0,26.9013958,26.3539772,26.31132698,26.10938072
18.4,4546,50026.40667,01/19/2017 11:36:41,1078.996981,,18,4,-1.099747181,3.245309114,1.055810773,0.329610238,3.561010662,1.079635204,-7.60384E-05,0.015316111,0,0,0,26.8254776,26.3539772,26.31132698,26.10938072
18.4,4547,50036.42166,01/19/2017 11:36:51,1089.011974,,18,4,-1.099747181,3.244927168,1.055810773,0.332669497,3.561010662,1.089563055,-7.60379E-05,0.015316111,0,0,0,26.88650131,26.41503334,26.37239265,26.09449959
18.4,4548,50046.43663,01/19/2017 11:37:01,1099.026939,,18,4,-1.099404573,3.244163036,1.055810773,0.335728877,3.561010662,1.099489912,-7.6038E-05,0.015316111,0,0,0,26.88650131,26.41503334,26.37239265,26.09449959
18.4,4549,50056.45167,01/19/2017 11:37:11,1109.041981,,18,4,-1.100108147,3.244163036,1.055810773,0.3387885,3.561010662,1.109416484,0,0.015316111,0,0,0,26.88650131,26.41503334,26.29637909,26.09449959
18.4,4550,50066.46658,01/19/2017 11:37:21,1119.056887,,18,4,-1.100108147,3.24378109,1.055810773,0.341848036,3.561010662,1.119341426,0,0.015316111,0,0,0,26.88650131,26.56695366,26.4484005,26.17046356
18.4,4551,50076.48155,01/19/2017 11:37:31,1129.071859,,18,4,-1.099747181,3.243399143,1.055810773,0.344907421,3.561010662,1.129264714,-7.60387E-05,0.015316111,0,0,0,26.8105793,26.41503334,26.37239265,26.09449959
18.4,4552,50086.49652,01/19/2017 11:37:41,1139.086829,,18,4,-1.099404573,3.243017197,1.055810773,0.347967027,3.561010662,1.139187698,-7.6043E-05,0.015316111,0,0,0,26.88650131,26.41503334,26.29637909,26.09449959
18.4,4553,50096.51151,01/19/2017 11:37:51,1149.101821,,18,4,-1.099404573,3.242635012,1.055810773,0.351026347,3.561010662,1.149108486,0,0.015316111,0,0,0,26.94752502,26.47608757,26.50946236,26.15558434
18.4,4554,50106.5265,01/19/2017 11:38:01,1159.116807,,18,4,-1.099750042,3.242253065,1.055810773,0.354085793,3.561010662,1.159028456,0,0.015316111,0,0,0,26.74955177,26.3539772,26.23530769,26.03341293
18.4,4555,50116.54147,01/19/2017 11:38:11,1169.131784,,18,4,-1.099754572,3.241871119,1.055810773,0.357145114,3.561010662,1.168947137,-7.60387E-05,0.015316111,0,0,0,26.88650131,26.41503334,26.29637909,26.17046356
18.4,4556,50126.55638,01/19/2017 11:38:21,1179.146687,,18,4,-1.100092769,3.241489172,1.055810773,0.360204274,3.561010662,1.178864194,0,0.015316111,0,0,0,26.8254776,26.3539772,26.23530769,26.10938072
18.4,4557,50136.57145,01/19/2017 11:38:31,1189.161762,,18,4,-1.099750042,3.241107225,1.055810773,0.363263724,3.561010662,1.188781054,-7.6038E-05,0.015316111,0,0,0,26.8105793,26.41503334,26.37239265,26.09449959
18.4,4558,50146.58643,01/19/2017 11:38:41,1199.176741,,18,4,-1.099754572,3.24072504,1.055810773,0.366323108,3.561010662,1.198696269,-7.60857E-05,0.015316111,0,0,0,26.8105793,26.41503334,26.29637909,26.09449959
18.4,4559,50156.6014,01/19/2017 11:38:51,1209.19171,,18,4,-1.100092769,3.240343094,1.055810773,0.36938258,3.561010662,1.208610699,-7.6038E-05,0.015316111,0,0,0,26.74955177,26.3539772,26.31132698,25.88146019
18.4,4560,50166.61637,01/19/2017 11:39:01,1219.206682,,18,4,-1.099747181,3.239961147,1.055810773,0.372441971,3.561010662,1.21852398,-7.60383E-05,0.015316111,0,0,0,26.8105793,26.41503334,26.37239265,26.09449959
18.4,4561,50176.63136,01/19/2017 11:39:11,1229.221666,,18,4,-1.099747181,3.239961147,1.055810773,0.375501108,3.561010662,1.228435144,7.60385E-05,0.015316111,0,0,0,26.8105793,26.56695366,26.29637909,26.24642181
18.4,4562,50186.64634,01/19/2017 11:39:21,1239.236647,,18,4,-1.100097299,3.239197254,1.055810773,0.378560513,3.561010662,1.238346141,-7.60384E-05,0.015316111,0,0,0,26.78006554,26.38450623,26.26584244,26.1399231
18.4,4563,50196.66131,01/19/2017 11:39:31,1249.25162,,18,4,-1.099747181,3.239197254,1.055810773,0.381619757,3.561010662,1.248255684,0,0.015316111,0,0,0,26.8105793,26.41503334,26.37239265,26.01852989
18.4,4564,50206.67632,01/19/2017 11:39:41,1259.26663,,18,4,-1.099747181,3.238815069,1.055810773,0.384679167,3.561010662,1.258164662,-7.60854E-05,0.015316111,0,0,0,26.74955177,26.20202446,26.23530769,26.03341293
18.4,4565,50216.69126,01/19/2017 11:39:51,1269.281573,,18,4,-1.099747181,3.238433123,1.055810773,0.387738594,3.561010662,1.268072658,0,0.015316111,0,0,0,26.8105793,26.26309013,26.29637909,26.01852989
18.4,4566,50226.70627,01/19/2017 11:40:01,1279.296578,,18,4,-1.099404573,3.238051176,1.055810773,0.390798116,3.561010662,1.27797967,0,0.015316111,0,0,0,26.8105793,26.41503334,26.29637909,25.94255257
18.4,4567,50236.72122,01/19/2017 11:40:11,1289.311534,,18,4,-1.099404573,3.23766923,1.055810773,0.39385756,3.561010662,1.28788554,0,0.015316111,0,0,0,26.78006554,26.38450623,26.34185791,26.06395531
18.4,4568,50246.73625,01/19/2017 11:40:21,1299.326564,,18,4,-1.099404573,3.236905098,1.055810773,0.396917048,3.561010662,1.297790405,-7.60852E-05,0.015316111,0,0,0,26.8105793,26.41503334,26.29637909,26.09449959
18.4,4569,50256.75121,01/19/2017 11:40:31,1309.341519,,18,4,-1.099747181,3.237287283,1.055810773,0.399976251,3.561010662,1.307693454,0,0.015316111,0,0,0,26.8105793,26.41503334,26.29637909,25.94255257
18.4,4570,50266.76617,01/19/2017 11:40:41,1319.356476,,18,4,-1.099747181,3.236523151,1.055810773,0.403035791,3.561010662,1.317596333,0,0.015316111,0,0,0,26.8105793,26.41503334,26.29637909,25.94255257
18.4,4571,50276.78116,01/19/2017 11:40:51,1329.371473,,18,4,-1.099747181,3.236141205,1.055810773,0.40609544,3.561010662,1.327498486,0,0.015316111,0,0,0,26.8105793,26.41503334,26.37239265,26.09449959
18.4,4572,50286.79614,01/19/2017 11:41:01,1339.386447,,18,4,-1.099747181,3.236141205,1.055810773,0.409154998,3.561010662,1.33739947,0,0.015316111,0,0,0,26.79568481,26.32415009,26.35744667,26.00364685
18.4,4573,50296.81112,01/19/2017 11:41:11,1349.401433,,18,4,-1.099747181,3.235377312,1.055810773,0.412214402,3.561010662,1.347299005,-0.000152076,0.015316111,0,0,0,26.73465347,26.41503334,26.29637909,26.01852989
18.4,4574,50306.8261,01/19/2017 11:41:21,1359.416406,,18,4,-1.099747181,3.234995127,1.055810773,0.415273917,3.561010662,1.357197903,-0.000152124,0.015316111,0,0,0,26.79568481,26.47608757,26.35744667,26.15558434
18.4,4575,50316.84108,01/19/2017 11:41:31,1369.431387,,18,4,-1.100092769,3.23461318,1.055810773,0.418333457,3.561010662,1.36709568,0,0.015316111,0,0,0,26.73465347,26.41503334,26.29637909,26.01852989
18.4,4576,50326.85605,01/19/2017 11:41:41,1379.446362,,18,4,-1.099747181,3.234231234,1.055810773,0.421393044,3.561010662,1.376992379,-7.60386E-05,0.015316111,0,0,0,26.79568481,26.47608757,26.35744667,26.07961655
18.4,4577,50336.87101,01/19/2017 11:41:51,1389.461319,,18,4,-1.099747181,3.234231234,1.055810773,0.42445259,3.561010662,1.386887793,7.60383E-05,0.015316111,0,0,0,26.73465347,26.41503334,26.29637909,26.01852989
18.4,4578,50346.88599,01/19/2017 11:42:01,1399.476304,,18,4,-1.099397182,3.233849287,1.055810773,0.427512126,3.561010662,1.396782099,0,0.015316111,0,0,0,26.73465347,26.26309013,26.29637909,26.09449959
18.4,4579,50356.901,01/19/2017 11:42:11,1409.491308,,18,4,-1.099404573,3.23346734,1.055810773,0.430571452,3.561010662,1.406674707,0,0.015316111,0,0,0,26.73465347,26.26309013,26.29637909,26.01852989
18.4,4580,50366.91598,01/19/2017 11:42:21,1419.506289,,18,4,-1.099747181,3.23346734,1.055810773,0.433630958,3.561010662,1.416566914,0,0.015316111,0,0,0,26.67362022,26.20202446,26.31132698,26.18534279
18.4,4581,50376.93094,01/19/2017 11:42:31,1429.521252,,18,4,-1.099386334,3.232703209,1.055810773,0.436690139,3.561010662,1.426457034,-7.60859E-05,0.015316111,0,0,0,26.73465347,26.26309013,26.29637909,25.94255257
18.4,4582,50386.94587,01/19/2017 11:42:41,1439.536184,,18,4,-1.100092769,3.232321262,1.055810773,0.439749435,3.561010662,1.43634639,-7.60391E-05,0.015316111,0,0,0,26.73465347,26.26309013,26.29637909,26.01852989
18.4,4583,50396.9609,01/19/2017 11:42:51,1449.55121,,18,4,-1.099747181,3.231939316,1.055810773,0.442808782,3.561010662,1.446234863,-7.60384E-05,0.015316111,0,0,0,26.65872002,26.26309013,26.22036171,26.01852989
18.4,4584,50406.97589,01/19/2017 11:43:01,1459.566199,,18,4,-1.100097299,3.231557369,1.055810773,0.445868184,3.561010662,1.456122307,-7.60372E-05,0.015316111,0,0,0,26.65872002,26.41503334,26.29637909,26.01852989
18.4,4585,50416.99087,01/19/2017 11:43:11,1469.581184,,18,4,-1.099747181,3.231175423,1.055810773,0.448927626,3.561010662,1.466009004,-7.60381E-05,0.015316111,0,0,0,26.71975899,26.47608757,26.35744667,26.15558434
18.4,4586,50427.00585,01/19/2017 11:43:21,1479.596163,,18,4,-1.099747181,3.230793238,1.055810773,0.451986727,3.561010662,1.475893524,-7.60851E-05,0.015316111,0,0,0,26.73465347,26.41503334,26.29637909,25.94255257
18.4,4587,50437.02082,01/19/2017 11:43:31,1489.611134,,18,4,-1.099747181,3.230793238,1.055810773,0.455046097,3.561010662,1.485777668,0,0.015316111,0,0,0,26.65872002,26.41503334,26.29637909,26.09449959
18.4,4588,50447.03581,01/19/2017 11:43:41,1499.62612,,18,4,-1.100092769,3.230411291,1.055810773,0.45810538,3.561010662,1.49566056,0,0.015316111,0,0,0,26.65872002,26.41503334,26.29637909,25.94255257
18.4,4589,50457.0508,01/19/2017 11:43:51,1509.64111,,18,4,-1.100097299,3.230029345,1.055810773,0.461164733,3.561010662,1.505542593,0,0.015316111,0,0,0,26.73465347,26.41503334,26.29637909,25.94255257
18.4,4590,50467.06575,01/19/2017 11:44:01,1519.656059,,18,4,-1.099054575,3.229647398,1.055810773,0.464224112,3.561010662,1.515423729,0,0.015316111,0,0,0,26.71975899,26.32415009,26.35744667,26.00364685
18.4,4591,50477.08074,01/19/2017 11:44:11,1529.671055,,18,4,-1.099404573,3.229265451,1.055810773,0.467283541,3.561010662,1.525303963,-7.60383E-05,0.015316111,0,0,0,26.73465347,26.41503334,26.22036171,25.94255257
18.4,4592,50487.09573,01/19/2017 11:44:22,1539.686041,,18,4,-1.099389195,3.228883266,1.055810773,0.470342676,3.561010662,1.535182109,-7.60853E-05,0.015316111,0,0,0,26.71975899,26.47608757,26.35744667,26.15558434
18.4,4593,50497.1107,01/19/2017 11:44:32,1549.70101,,18,4,-1.100442886,3.22850132,1.055810773,0.473402019,3.561010662,1.545059606,0,0.015316111,0,0,0,26.71975899,26.32415009,26.35744667,26.15558434
18.4,4594,50507.12569,01/19/2017 11:44:42,1559.716003,,18,4,-1.100108147,3.228119373,1.055810773,0.47646117,3.561010662,1.554935241,0,0.015316111,0,0,0,26.73465347,26.26309013,26.29637909,25.94255257
18.4,4595,50517.14066,01/19/2017 11:44:52,1569.730969,,18,4,-1.099747181,3.227737427,1.055810773,0.479520432,3.561010662,1.564810098,0,0.015316111,0,0,0,26.71975899,26.47608757,26.35744667,26.00364685
18.4,4596,50527.15564,01/19/2017 11:45:02,1579.745948,,18,4,-1.099747181,3.22735548,1.055810773,0.482580134,3.561010662,1.574685292,0,0.015316111,0,0,0,26.6892395,26.44556046,26.17487526,25.97310066
18.4,4597,50537.17063,01/19/2017 11:45:12,1589.760943,,18,4,-1.100092769,3.226973295,1.055810773,0.485639557,3.561010662,1.584558663,-7.60852E-05,0.015316111,0,0,0,26.73465347,26.26309013,26.14433479,25.94255257
18.4,4598,50547.1856,01/19/2017 11:45:22,1599.775914,,18,4,-1.099750042,3.226591349,1.055810773,0.488698943,3.561010662,1.594430746,-7.60381E-05,0.015316111,0,0,0,26.78079414,26.5371418,26.26649284,26.06473923
18.4,4599,50557.20052,01/19/2017 11:45:32,1609.790834,,18,4,-1.099054575,3.226209402,1.055810773,0.491758018,3.561010662,1.604300799,0,0.015316111,0,0,0,26.71975899,26.47608757,26.35744667,26.00364685
18.4,4600,50567.21556,01/19/2017 11:45:42,1619.805871,,18,4,-1.099747181,3.225827456,1.055810773,0.494817395,3.561010662,1.614170488,-7.60384E-05,0.015316111,0,0,0,26.71975899,26.32415009,26.28143311,26.00364685
18.4,4601,50577.23053,01/19/2017 11:45:52,1629.820842,,18,4,-1.099747181,3.225445509,1.055810773,0.49787669,3.561010662,1.624038759,0,0.015316111,0,0,0,26.78079414,26.5371418,26.26649284,25.98876762
18.4,4602,50587.24552,01/19/2017 11:46:02,1639.835826,,18,4,-1.099404573,3.225063324,1.055810773,0.500936098,3.561010662,1.633906395,-7.60857E-05,0.015316111,0,0,0,26.6892395,26.44556046,26.17487526,26.04907417
