,Data_Point,Test_Time(s),Date_Time,Step_Time(s),,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
7.3,515,6661.174802,01/20/2017 20:35:15,480.2198062,,7,3,0,3.295350075,0,0.218645114,0,0.537025108,0,0.019078197,0,0,0,31.19021416,26.47608757,28.48365593,27.44616508
7.3,516,6721.202278,01/20/2017 20:36:15,540.247283,,7,3,0,3.295732021,0,0.218645114,0,0.537025108,0,0.019078197,0,0,0,30.66080856,26.47608757,28.48365593,27.44616508
7.3,517,6780.98017,01/20/2017 20:37:15,600.0251745,,7,3,0,3.296496153,0,0.218645114,0,0.537025108,0,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.30927658
,,,,,7 Count,10,,,,,,,,,,,,,,,,
8.3,518,6780.980467,01/20/2017 20:37:15,1.91989E-06,,8,3,0.006858831,3.296496153,3.658E-12,0.218645114,1.2058E-11,0.537025108,0,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.38515472
,,,,,8 Count,1,,,,,,,,,,,,,,,,
6.4,519,6781.011763,01/20/2017 20:37:16,9.59943E-07,,6,4,-15.00000858,2.844598532,0,3.99977E-09,0,1.13777E-08,0,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.38515472
6.4,520,6781.167709,01/20/2017 20:37:16,0.155946608,,6,4,-20.00003815,2.833138704,0,0.000844764,0,0.002402022,-0.002291966,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.38515472
6.4,521,6781.417278,01/20/2017 20:37:16,0.405516153,,6,4,-20.00143814,2.817476988,0,0.00223131,0,0.006321329,-0.005424309,0.019078197,0,0,0,30.13113594,26.40012169,28.48365593,27.37029266
6.4,522,6781.72927,01/20/2017 20:37:16,0.717507924,,6,4,-20.00074577,2.804871321,0,0.003964701,0,0.011197274,-0.007945443,0.019078197,0,0,0,30.07029724,26.33906364,28.42270851,27.30927658
6.4,523,6781.978981,01/20/2017 20:37:17,0.967219221,,6,4,-20.00109673,2.794175625,0,0.005352039,0,0.015082084,-0.010084582,0.019078197,0,0,0,30.07029724,26.33906364,28.42270851,27.30927658
6.4,524,6782.290887,01/20/2017 20:37:17,1.279124916,,6,4,-20.00038528,2.780041695,0,0.007084922,0,0.01991423,-0.012911367,0.019078197,0,0,0,30.34333229,26.5371418,28.54460335,27.43130684
6.4,525,6782.727711,01/20/2017 20:37:17,1.715948656,,6,4,-20.00074577,2.767054081,0,0.009511818,0,0.026649183,-0.01550889,0.019078197,0,0,0,30.14598465,26.33906364,28.42270851,27.38515472
6.4,526,6783.13327,01/20/2017 20:37:18,2.121508007,,6,4,-20.0007267,2.755594254,0,0.011765027,0,0.032872613,-0.017800856,0.019078197,0,0,0,30.25282097,26.52223969,28.60555077,27.49232292
6.4,527,6783.476472,01/20/2017 20:37:18,2.464710409,,6,4,-20.0007515,2.744516373,0,0.013671784,0,0.038118617,-0.020016432,0.019078197,0,0,0,30.07029724,26.33906364,28.42270851,27.30927658
6.4,528,6783.882049,01/20/2017 20:37:18,2.870286719,,6,4,-20.00074577,2.734202623,0,0.015925094,0,0.044293957,-0.022079181,0.019078197,0,0,0,30.29734612,26.41503334,28.42270851,27.38515472
6.4,529,6784.41232,01/20/2017 20:37:19,3.400557727,,6,4,-20.00109673,2.720832825,0,0.018871137,0,0.052332657,-0.024753142,0.019078197,0,0,0,30.07029724,26.41503334,28.49856949,27.30927658
6.4,530,6784.911669,01/20/2017 20:37:20,3.899906406,,6,4,-20.00108719,2.708227158,0,0.021645418,0,0.059866277,-0.027274275,0.019078197,0,0,0,30.14598465,26.41503334,28.49856949,27.30927658
6.4,531,6785.473221,01/20/2017 20:37:20,4.461458442,,6,4,-20.0007515,2.696385384,0,0.024765281,0,0.068302034,-0.02964263,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.23339272
6.4,532,6785.941213,01/20/2017 20:37:21,4.929450577,,6,4,-20.00074196,2.684925556,0,0.02736539,0,0.07530081,-0.031934597,0.019078197,0,0,0,30.14598465,26.33906364,28.42270851,27.30927658
6.4,533,6786.471607,01/20/2017 20:37:21,5.459844137,,6,4,-20.00109673,2.673847914,0,0.030312131,0,0.083200042,-0.028593777,0.019078197,0,0,0,30.14598465,26.33906364,28.42270851,27.30927658
6.4,534,6787.001993,01/20/2017 20:37:22,5.990230978,,6,4,-20.00108719,2.662770033,0,0.033258859,0,0.091067059,-0.026160715,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.30927658
6.4,535,6787.501166,01/20/2017 20:37:22,6.489403987,,6,4,-20.00109673,2.652074337,0,0.036032188,0,0.09844021,-0.024563326,0.019078197,0,0,0,30.07029724,26.56695366,28.42270851,27.30927658
6.4,536,6788.062759,01/20/2017 20:37:23,7.050996661,,6,4,-20.00108719,2.640996456,0,0.039152333,0,0.10670106,-0.023574822,0.019078197,0,0,0,30.05544662,26.47608757,28.48365593,27.37029266
6.4,537,6788.56195,01/20/2017 20:37:23,7.550187909,,6,4,-20.00108719,2.630682707,0,0.041925748,0,0.114013555,-0.022661988,0.019078197,0,0,0,30.20682144,26.47608757,28.48365593,27.37029266
6.4,538,6789.092338,01/20/2017 20:37:24,8.08057635,,6,4,-20.00109673,2.619986773,0,0.044872489,0,0.121752519,-0.021977674,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.30927658
6.4,539,6789.591498,01/20/2017 20:37:24,8.57973592,,6,4,-20.00038528,2.609673023,0,0.047645741,0,0.129006715,-0.021597575,0.019078197,0,0,0,30.07029724,26.41503334,28.49856949,27.30927658
6.4,540,6790.153111,01/20/2017 20:37:25,9.141348432,,6,4,-20.0007515,2.599359274,0,0.050765927,0,0.137136371,-0.021141181,0.019078197,0,0,0,30.14598465,26.41503334,28.49856949,27.30927658
6.4,541,6790.777115,01/20/2017 20:37:25,9.765352451,,6,4,-20.00074577,2.586371422,0,0.054232743,0,0.146128072,-0.020760877,0.019078197,0,0,0,30.14598465,26.41503334,28.42270851,27.38515472
6.4,542,6791.432284,01/20/2017 20:37:26,10.42052135,,6,4,-20.00109673,2.573383808,0,0.057872754,0,0.155522759,-0.020608816,0.019078197,0,0,0,30.20682144,26.47608757,28.48365593,27.37029266
6.4,543,6792.087483,01/20/2017 20:37:27,11.07572064,,6,4,-20.00074577,2.560777903,0,0.061512955,0,0.164869701,-0.020304481,0.019078197,0,0,0,30.20682144,26.55204582,28.48365593,27.37029266
6.4,544,6792.586664,01/20/2017 20:37:27,11.57490133,,6,4,-20.00073433,2.550464153,0,0.064286306,0,0.171959155,-0.020228492,0.019078197,0,0,0,30.22166824,26.41503334,28.42270851,27.30927658
6.4,545,6793.117048,01/20/2017 20:37:28,12.10528529,,6,4,-20.00038528,2.539768219,0,0.067232991,0,0.179461924,-0.020152619,0.019078197,0,0,0,30.29734612,26.41503334,28.42270851,27.23339272
6.4,546,6793.678622,01/20/2017 20:37:28,12.66686036,,6,4,-20.00074577,2.529072523,0,0.070352995,0,0.187372239,-0.019696319,0.019078197,0,0,0,30.22166824,26.41503334,28.42270851,27.38515472
6.4,547,6794.146623,01/20/2017 20:37:29,13.13486082,,6,4,-20.00109673,2.518758774,0,0.072953136,0,0.193936496,-0.020152465,0.019078197,0,0,0,30.29734612,26.41503334,28.42270851,27.30927658
6.4,548,6794.645814,01/20/2017 20:37:29,13.63405238,,6,4,-20.00109673,2.507680893,0,0.075726534,0,0.200911721,-0.020304579,0.019078197,0,0,0,30.29734612,26.41503334,28.42270851,27.38515472
6.4,549,6795.1762,01/20/2017 20:37:30,14.16443731,,6,4,-20.00109673,2.497367144,0,0.078673266,0,0.208290624,-0.020304661,0.019078197,0,0,0,30.22166824,26.41503334,28.3468399,27.30927658
6.4,550,6795.675394,01/20/2017 20:37:30,14.66363175,,6,4,-20.00109673,2.485907316,0,0.081446736,0,0.215205011,-0.020608848,0.019078197,0,0,0,30.29734612,26.41503334,28.42270851,27.30927658
6.4,551,6796.236978,01/20/2017 20:37:31,15.22521515,,6,4,-20.00108719,2.474447489,0,0.084566763,0,0.222948529,-0.020760909,0.019078197,0,0,0,30.35817337,26.47608757,28.48365593,27.37029266
6.4,552,6796.767368,01/20/2017 20:37:31,15.75560551,,6,4,-20.00109673,2.463369846,0,0.087513517,0,0.230225581,-0.020913003,0.019078197,0,0,0,30.29734612,26.6429081,28.3468399,27.30927658
6.4,553,6797.266555,01/20/2017 20:37:32,16.2547926,,6,4,-20.00109673,2.451528072,0,0.090286897,0,0.237043174,-0.021217147,0.019078197,0,0,0,30.52434349,26.41503334,28.42270851,27.38515472
6.4,554,6797.796927,01/20/2017 20:37:32,16.78516472,,6,4,-20.00109673,2.439304113,0,0.093233574,0,0.244252203,-0.021597615,0.019078197,0,0,0,30.44868088,26.49099731,28.42270851,27.38515472
6.4,555,6798.358541,01/20/2017 20:37:33,17.34677819,,6,4,-20.00109673,2.427080393,0,0.096353832,0,0.251846178,-0.021901643,0.019078197,0,0,0,30.44868088,26.49099731,28.49856949,27.30927658
6.4,556,6798.826524,01/20/2017 20:37:33,17.81476233,,6,4,-20.00109673,2.414474726,0,0.098953868,0,0.25814254,-0.022357898,0.019078197,0,0,0,30.44868088,26.41503334,28.49856949,27.30927658
6.4,557,6799.325717,01/20/2017 20:37:34,18.31395453,,6,4,-20.00109673,2.40186882,0,0.101727255,0,0.264825272,-0.022738054,0.019078197,0,0,0,30.59999847,26.49099731,28.42270851,27.30927658
6.4,558,6799.856022,01/20/2017 20:37:34,18.8442601,,6,4,-20.00109673,2.389263153,0,0.104673549,0,0.271888746,-0.023118768,0.019078197,0,0,0,30.66080856,26.47608757,28.40779305,27.37029266
6.4,559,6800.355287,01/20/2017 20:37:35,19.34352526,,6,4,-20.00109673,2.375893354,0,0.107447384,0,0.278502295,-0.023574619,0.019078197,0,0,0,30.5851593,26.47608757,28.40779305,27.37029266
6.4,560,6800.91687,01/20/2017 20:37:36,19.90510834,,6,4,-20.00074577,2.362905741,0,0.110567447,0,0.285900666,-0.023954941,0.019078197,0,0,0,30.59999847,26.49099731,28.42270851,27.30927658
6.4,561,6801.447272,01/20/2017 20:37:36,20.43551022,,6,4,-20.00040245,2.349535942,0,0.113514258,0,0.292846452,-0.024335101,0.019078197,0,0,0,30.67564964,26.49099731,28.3468399,27.38515472
6.4,562,6801.852846,01/20/2017 20:37:36,20.84108397,,6,4,-20.001091,2.338840008,0,0.11576753,0,0.298130398,-0.0247915,0.019078197,0,0,0,30.82693291,26.56695366,28.3468399,27.30927658
6.4,563,6802.320843,01/20/2017 20:37:37,21.30908122,,6,4,-20.00073433,2.325852394,0,0.118367622,0,0.304197561,-0.025019597,0.019078197,0,0,0,30.82693291,26.56695366,28.42270851,27.30927658
6.4,564,6802.695236,01/20/2017 20:37:37,21.68347442,,6,4,-20.001091,2.315538645,0,0.120447681,0,0.309028154,-0.025247693,0.019078197,0,0,0,30.82693291,26.41503334,28.3468399,27.38515472
6.4,565,6803.132021,01/20/2017 20:37:38,22.1202588,,6,4,-20.00074577,2.30484271,0,0.122874362,0,0.314638554,-0.025551971,0.019078197,0,0,0,30.96335602,26.47608757,28.48365593,27.37029266
6.4,566,6803.506413,01/20/2017 20:37:38,22.49465136,,6,4,-20.00111389,2.294147015,0,0.1249544,0,0.31942404,-0.025856135,0.019078197,0,0,0,30.9781971,26.33906364,28.42270851,27.38515472
6.4,567,6803.880809,01/20/2017 20:37:38,22.86904647,,6,4,-20.00074577,2.283833265,0,0.127034462,0,0.324189087,-0.026008181,0.019078197,0,0,0,30.9781971,26.33906364,28.42270851,27.38515472
6.4,568,6804.286399,01/20/2017 20:37:39,23.27463622,,6,4,-20.00074577,2.273519278,0,0.129287841,0,0.329327384,-0.026160123,0.019078197,0,0,0,30.9781971,26.41503334,28.42270851,27.30927658
6.4,569,6804.660794,01/20/2017 20:37:39,23.6490323,,6,4,-20.00109673,2.262823582,0,0.131367898,0,0.334048753,-0.026464367,0.019078197,0,0,0,31.05381775,26.41503334,28.42270851,27.38515472
6.4,570,6805.035088,01/20/2017 20:37:40,24.02332566,,6,4,-20.0007515,2.252127647,0,0.133447402,0,0.338747422,-0.026617132,0.019078197,0,0,0,31.12943459,26.33906364,28.42270851,27.30927658
6.4,571,6805.471973,01/20/2017 20:37:40,24.46021116,,6,4,-20.00109673,2.241431952,0,0.135874663,0,0.344206243,-0.026768701,0.019078197,0,0,0,31.17465973,26.46047211,28.39223289,27.35464859
6.4,572,6805.846357,01/20/2017 20:37:40,24.83459411,,6,4,-20.00109673,2.231118202,0,0.137954661,0,0.348859777,-0.026844794,0.019078197,0,0,0,31.20504761,26.41503334,28.42270851,27.30927658
6.4,573,6806.220756,01/20/2017 20:37:41,25.20899403,,6,4,-20.00074577,2.220804453,0,0.140034774,0,0.353493304,-0.026996845,0.019078197,0,0,0,31.4170208,26.40012169,28.48365593,27.37029266
6.4,574,6806.626354,01/20/2017 20:37:41,25.61459242,,6,4,-20.00074577,2.210108519,0,0.142288191,0,0.358489028,-0.026996531,0.019078197,0,0,0,31.43184853,26.41503334,28.3468399,27.38515472
6.4,575,6807.000738,01/20/2017 20:37:42,25.98897537,,6,4,-20.00109673,2.199794769,0,0.144368175,0,0.363078305,-0.027072521,0.019078197,0,0,0,31.35625648,26.41503334,28.42270851,27.30927658
6.4,576,6807.375122,01/20/2017 20:37:42,26.36335961,,6,4,-20.001091,2.188716888,0,0.146448201,0,0.367645957,-0.027301103,0.019078197,0,0,0,31.35625648,26.41503334,28.42270851,27.30927658
6.4,577,6807.811926,01/20/2017 20:37:42,26.80016351,,6,4,-20.00109673,2.178403139,0,0.148875016,0,0.372949921,-0.027301027,0.019078197,0,0,0,31.50744057,26.41503334,28.27096748,27.23339272
6.4,578,6808.186317,01/20/2017 20:37:43,27.17455511,,6,4,-20.0007515,2.167707443,0,0.150955073,0,0.377471918,-0.027300779,0.019078197,0,0,0,31.58302498,26.41503334,28.27096748,27.30927658
6.4,579,6808.560707,01/20/2017 20:37:43,27.54894542,,6,4,-20.00109673,2.157011509,0,0.153035114,0,0.381971834,-0.027300974,0.019078197,0,0,0,31.58302498,26.41503334,28.27096748,27.30927658
6.4,580,6808.966305,01/20/2017 20:37:44,27.95454253,,6,4,-20.00109673,2.14669776,0,0.155288573,0,0.386824326,-0.027300924,0.019078197,0,0,0,31.73418045,26.41503334,28.42270851,27.30927658
6.4,581,6809.340687,01/20/2017 20:37:44,28.32892453,,6,4,-20.00109673,2.136001825,0,0.157368587,0,0.39128174,-0.027377134,0.019078197,0,0,0,31.73418045,26.33906364,28.27096748,27.30927658
6.4,582,6809.715068,01/20/2017 20:37:44,28.70330588,,6,4,-20.001091,2.125688076,0,0.159448631,0,0.39571707,-0.027301038,0.019078197,0,0,0,31.65860558,26.41503334,28.42270851,27.30927658
6.4,583,6810.151757,01/20/2017 20:37:45,29.13999523,,6,4,-20.00074577,2.115374327,0,0.161874799,0,0.400866306,-0.027225556,0.019078197,0,0,0,31.70380592,26.46047211,28.24048996,27.20288277
6.4,584,6810.526262,01/20/2017 20:37:45,29.5145001,,6,4,-20.0007534,2.105060577,0,0.163955468,0,0.40525886,-0.027148871,0.019078197,0,0,0,31.8097496,26.41503334,28.3468399,27.38515472
6.4,585,6811.025451,01/20/2017 20:37:46,30.01368847,,6,4,-20.00074577,2.091308832,0,0.166728855,0,0.411081382,-0.027148915,0.019078197,0,0,0,31.96087074,26.41503334,28.3468399,27.30927658
6.4,586,6811.555842,01/20/2017 20:37:46,30.54407915,,6,4,-20.0007534,2.07832098,0,0.169675601,0,0.417229834,-0.026920659,0.019078197,0,0,0,32.17269135,26.40012169,28.40779305,27.37029266
6.4,587,6812.055015,01/20/2017 20:37:47,31.04325216,,6,4,-20.00144196,2.064951181,0,0.172448913,0,0.422978205,-0.026844826,0.019078197,0,0,0,32.05124283,26.27800369,28.36175919,27.17237282
6.4,588,6812.616616,01/20/2017 20:37:47,31.60485347,,6,4,-20.00074577,2.052345514,0,0.175569082,0,0.42940594,-0.026539864,0.019078197,0,0,0,32.18751144,26.33906364,28.42270851,27.30927658
6.4,589,6813.084606,01/20/2017 20:37:48,32.07284369,,6,4,-20.00109673,2.040121794,0,0.178169153,0,0.43472894,-0.026084155,0.019078197,0,0,0,32.26304626,26.33906364,28.3468399,27.30927658
6.4,590,6813.614972,01/20/2017 20:37:48,32.60320941,,6,4,-20.0007534,2.027898073,0,0.18111576,0,0.44072581,-0.025704097,0.019078197,0,0,0,32.33857727,26.33906364,28.27096748,27.30927658
6.4,591,6814.1142,01/20/2017 20:37:49,33.1024381,,6,4,-20.00074577,2.016438246,0,0.183889383,0,0.44633951,-0.02593191,0.019078197,0,0,0,32.56513977,26.41503334,28.3468399,27.30927658
6.4,592,6814.644571,01/20/2017 20:37:49,33.6328083,,6,4,-20.00145912,2.005742311,0,0.186836007,0,0.452269607,-0.024563359,0.019078197,0,0,0,32.64064789,26.41503334,28.3468399,27.15750504
6.4,593,6815.050172,01/20/2017 20:37:50,34.03840957,,6,4,-20.00074577,1.998484492,0,0.189089459,0,0.456783856,-0.024639154,0.019078197,0,0,0,32.56513977,26.41503334,28.3468399,27.23339272
,,,,,6 Count,75,,,,,,,,,,,,,,,,
11.4,594,6815.175955,01/20/2017 20:37:50,0.124861408,,11,4,-5.000535488,2.134474039,0,0.189350229,0,0.457340358,0,0.011527531,0,0,0,32.56513977,26.41503334,28.3468399,27.23339272
11.4,595,6875.078556,01/20/2017 20:38:50,60.02746269,,11,4,0.025842752,3.206727743,0.000420803,0.189588464,0.001297212,0.4579027,0.00114073,0.011527531,0,0,0,37.68769836,26.33906364,28.27096748,27.15750504
,,,,,11 Count,2,,,,,,,,,,,,,,,,
12.4,596,6875.078801,01/20/2017 20:38:50,1.27992E-06,,12,4,0.294676036,3.222007513,0.000420804,0.189588464,0.001297215,0.4579027,0,0.011527531,0,0,0,37.68769836,26.33906364,28.27096748,27.15750504
12.4,597,6876.98198,01/20/2017 20:38:52,1.903180132,,12,4,1.099544764,3.232321262,0.000989244,0.189588464,0.003132998,0.4579027,0.00206275,0.011527531,0,0,0,37.77759171,26.27800369,28.21001244,27.17237282
12.4,598,6884.001821,01/20/2017 20:38:59,8.923021197,,12,4,1.098849058,3.242635012,0.003133145,0.189588464,0.010074201,0.4579027,0.001444867,0.011527531,0,0,0,37.68769836,26.33906364,28.19508934,27.15750504
12.4,599,6894.016801,01/20/2017 20:39:09,18.93800111,,12,4,1.099541783,3.252184868,0.006191567,0.189588464,0.020006872,0.4579027,0.000912552,0.011527531,0,0,0,37.53738022,26.49099731,28.19508934,27.23339272
12.4,600,6904.031778,01/20/2017 20:39:19,28.95297814,,12,4,1.099541783,3.259442806,0.009249878,0.189588464,0.029964692,0.4579027,0.000684438,0.011527531,0,0,0,37.25143051,26.3539772,28.13413048,27.09647942
12.4,601,6914.046803,01/20/2017 20:39:29,38.96800349,,12,4,1.098849058,3.265936613,0.012308412,0.189588464,0.039944078,0.4579027,0.000608345,0.011527531,0,0,0,36.8754425,26.4299469,28.05824089,27.09647942
12.4,602,6924.061737,01/20/2017 20:39:39,48.98293701,,12,4,1.099194765,3.27128458,0.015367171,0.189588464,0.049942461,0.4579027,0.000456274,0.011527531,0,0,0,36.80022812,26.27800369,28.05824089,27.09647942
12.4,603,6934.076716,01/20/2017 20:39:49,58.99791532,,12,4,1.099898338,3.276632547,0.018425999,0.189588464,0.059957518,0.4579027,0.000532362,0.011527531,0,0,0,36.57456207,26.27800369,27.90644836,27.0205822
12.4,604,6944.091703,01/20/2017 20:39:59,69.01290228,,12,4,1.099541783,3.281216383,0.021484617,0.189588464,0.069986711,0.4579027,0.000456276,0.011527531,0,0,0,36.2433548,26.24747467,28.02775955,26.99006844
12.4,605,6954.106678,01/20/2017 20:40:09,79.02787771,,12,4,1.09990263,3.285418272,0.024543384,0.189588464,0.080029693,0.4579027,0.000456276,0.011527531,0,0,0,36.12308502,26.27800369,27.90644836,27.0205822
12.4,606,6964.121585,01/20/2017 20:40:19,89.04278467,,12,4,1.100248337,3.289238214,0.027602426,0.189588464,0.090085586,0.4579027,0.000380244,0.011527531,0,0,0,35.89727402,26.27800369,27.90644836,26.94467735
12.4,607,6974.136624,01/20/2017 20:40:29,99.0578241,,12,4,1.099541783,3.29267621,0.030661292,0.189588464,0.100152064,0.4579027,0.000304201,0.011527531,0,0,0,35.74671173,26.27800369,27.83054543,26.94467735
12.4,608,6984.151594,01/20/2017 20:40:39,109.0727941,,12,4,1.09990263,3.295732021,0.033720237,0.189588464,0.110228895,0.4579027,0.000304154,0.011527531,0,0,0,35.58135223,26.41503334,27.89152336,27.00571251
12.4,609,6994.166576,01/20/2017 20:40:49,119.0877762,,12,4,1.099905729,3.298788071,0.036779445,0.189588464,0.120315973,0.4579027,0.000304201,0.011527531,0,0,0,35.43074036,26.33906364,27.81561852,27.00571251
12.4,610,7004.18157,01/20/2017 20:40:59,129.1027702,,12,4,1.09990263,3.301461935,0.03983836,0.189588464,0.130410567,0.4579027,0.0003042,0.011527531,0,0,0,35.14424133,26.27800369,27.75463676,26.94467735
12.4,611,7014.196532,01/20/2017 20:41:09,139.1177319,,12,4,1.099898338,3.304136038,0.042897422,0.189588464,0.140513797,0.4579027,0.0003042,0.011527531,0,0,0,34.91822433,26.27800369,27.83054543,26.79285431
12.4,612,7024.211516,01/20/2017 20:41:19,149.1327157,,12,4,1.099552631,3.306427956,0.045956559,0.189588464,0.150624681,0.4579027,0.000228162,0.011527531,0,0,0,34.66187668,26.323452,27.64822769,26.83825111
12.4,613,7034.226512,01/20/2017 20:41:29,159.1477122,,12,4,1.099905729,3.308719873,0.049015536,0.189588464,0.160742303,0.4579027,0.000228162,0.011527531,0,0,0,34.60201263,26.41503334,27.73970795,26.92980385
12.4,614,7044.241454,01/20/2017 20:41:39,169.1626534,,12,4,1.099552631,3.311011791,0.052074838,0.189588464,0.170867869,0.4579027,0.000304202,0.011527531,0,0,0,34.46605682,26.50590897,27.75463676,26.86876869
12.4,615,7054.256451,01/20/2017 20:41:49,179.1776506,,12,4,1.099541783,3.312539816,0.055134002,0.189588464,0.180999315,0.4579027,0.000152124,0.011527531,0,0,0,34.37588501,26.33906364,27.73970795,26.85389519
12.4,616,7064.271435,01/20/2017 20:41:59,189.192635,,12,4,1.099555731,3.314831734,0.058192987,0.189588464,0.191136265,0.4579027,0.000228162,0.011527531,0,0,0,34.14971161,26.33906364,27.66379356,26.85389519
12.4,617,7074.286439,01/20/2017 20:42:09,199.2076386,,12,4,1.099199176,3.316741705,0.061252143,0.189588464,0.201279822,0.4579027,0.000152076,0.011527531,0,0,0,33.93828583,26.3539772,27.60280037,26.86876869
12.4,618,7084.301402,01/20/2017 20:42:19,209.2226025,,12,4,1.099552631,3.318651676,0.064311193,0.189588464,0.211428726,0.4579027,0.000228162,0.011527531,0,0,0,33.84807205,26.56695366,27.66379356,26.85389519
12.4,619,7094.316382,01/20/2017 20:42:29,219.2375824,,12,4,1.099537373,3.320179701,0.067370312,0.189588464,0.221583108,0.4579027,0.000152124,0.011527531,0,0,0,33.56114578,26.4299469,27.60280037,26.79285431
12.4,620,7104.331362,01/20/2017 20:42:39,229.2525617,,12,4,1.099199176,3.322089672,0.070429797,0.189588464,0.231744251,0.4579027,0.000152124,0.011527531,0,0,0,33.56114578,26.3539772,27.52687454,26.79285431
12.4,621,7114.346343,01/20/2017 20:42:49,239.2675432,,12,4,1.099552631,3.323617458,0.073488641,0.189588464,0.24190834,0.4579027,0.000152076,0.011527531,0,0,0,33.41025162,26.4299469,27.52687454,26.79285431
12.4,622,7124.361306,01/20/2017 20:42:59,249.2825058,,12,4,1.099887371,3.325145483,0.076547466,0.189588464,0.252077456,0.4579027,0.000152077,0.011527531,0,0,0,33.18386841,26.3539772,27.52687454,26.71693611
12.4,623,7134.376298,01/20/2017 20:43:09,259.2974979,,12,4,1.099191666,3.327055454,0.079606528,0.189588464,0.262252253,0.4579027,0.000152076,0.011527531,0,0,0,32.98777771,26.38450623,27.55737305,26.82337379
12.4,624,7144.391281,01/20/2017 20:43:19,269.312481,,12,4,1.099544764,3.328583479,0.082665885,0.189588464,0.272432946,0.4579027,0.000152073,0.011527531,0,0,0,32.88195419,26.3539772,27.52687454,26.79285431
12.4,625,7154.406259,01/20/2017 20:43:29,279.3274593,,12,4,1.099898338,3.33049345,0.085725182,0.189588464,0.282618105,0.4579027,0.000228162,0.011527531,0,0,0,32.88195419,26.3539772,27.52687454,26.86876869
12.4,626,7164.421227,01/20/2017 20:43:39,289.3424268,,12,4,1.099210024,3.331257343,0.088784595,0.189588464,0.292808179,0.4579027,7.60384E-05,0.011527531,0,0,0,32.65546036,26.4299469,27.52687454,26.79285431
12.4,627,7174.436213,01/20/2017 20:43:49,299.3574128,,12,4,1.099541783,3.333167315,0.091843883,0.189588464,0.303002363,0.4579027,0.000152076,0.011527531,0,0,0,32.50444031,26.3539772,27.45094299,26.71693611
12.4,628,7184.451191,01/20/2017 20:44:00,309.3723911,,12,4,1.099199176,3.334313393,0.09490313,0.189588464,0.313200919,0.4579027,0.000152076,0.011527531,0,0,0,32.41410446,26.41503334,27.51194572,26.92980385
12.4,629,7194.466181,01/20/2017 20:44:10,319.3873809,,12,4,1.09990263,3.335841417,0.097962502,0.189588464,0.323404024,0.4579027,0.000152124,0.011527531,0,0,0,32.27786636,26.4299469,27.37500763,26.79285431
12.4,630,7204.481254,01/20/2017 20:44:20,329.4024543,,12,4,1.099541783,3.337369204,0.10102191,0.189588464,0.333611399,0.4579027,0.000228109,0.011527531,0,0,0,32.20233154,26.4299469,27.37500763,26.71693611
12.4,631,7214.496136,01/20/2017 20:44:30,339.4173363,,12,4,1.100248337,3.338515282,0.10408149,0.189588464,0.343823474,0.4579027,0.000152076,0.011527531,0,0,0,32.11196899,26.56695366,27.43601036,26.85389519
12.4,632,7224.511105,01/20/2017 20:44:40,349.432305,,12,4,1.098849058,3.340043306,0.107140937,0.189588464,0.354039039,0.4579027,0.000228163,0.011527531,0,0,0,31.96087074,26.49099731,27.36007309,26.7779789
12.4,633,7234.526096,01/20/2017 20:44:50,359.4472958,,12,4,1.099544764,3.340807199,0.110200124,0.189588464,0.364257544,0.4579027,0.000152076,0.011527531,0,0,0,31.96087074,26.49099731,27.284132,26.7779789
12.4,634,7244.541077,01/20/2017 20:45:00,369.4622766,,12,4,1.098849058,3.341953278,0.113259221,0.189588464,0.374479401,0.4579027,7.60382E-05,0.011527531,0,0,0,31.74900627,26.50590897,27.37500763,26.64101028
12.4,635,7254.556036,01/20/2017 20:45:10,379.4772354,,12,4,1.099541783,3.343099117,0.116318987,0.189588464,0.384707149,0.4579027,7.60384E-05,0.011527531,0,0,0,31.65860558,26.56695366,27.36007309,26.85389519
12.4,636,7264.571007,01/20/2017 20:45:20,389.4922073,,12,4,1.09990263,3.344245195,0.119378526,0.189588464,0.394937388,0.4579027,7.60385E-05,0.011527531,0,0,0,31.58302498,26.49099731,27.284132,26.7779789
12.4,637,7274.586009,01/20/2017 20:45:30,399.5072084,,12,4,1.09990263,3.34577322,0.122437878,0.189588464,0.40517047,0.4579027,0.000152124,0.011527531,0,0,0,31.50744057,26.41503334,27.284132,26.70205879
12.4,638,7284.600983,01/20/2017 20:45:40,409.5221832,,12,4,1.100248337,3.346537113,0.125497418,0.189588464,0.41540756,0.4579027,7.60383E-05,0.011527531,0,0,0,31.29548645,26.50590897,27.22311974,26.64101028
